category,pin_code,name,address,website,rating,email,phone,gmap_link,services,cid
IT company,Banglore,Textual Analytics Solutions,"Software company · 4002/A, 100 Feet Rd
Open ⋅ Closes 5 pm · 080 4098 9001",http://www.tas.in/,3.5,careers@tas.in,080 4098 9001,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300396801558826261
IT company,Banglore,REDHILL SOFTEC | Internships - Final Year IEEE Projects for BE BTECH BCA MCA Students | Bangalore,"Software company ·  · Third Floor, No.20 (Old No.39/4, Service Rd
Open ⋅ Closes 5:35 pm · 094488 47874",https://www.redhillsoftec.com/,4.8,N/A,094488 47874,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300441843443699261
IT company,Banglore,Marketonix Services Private Limited,"Software company · Building no 40, 3rd Floor, near Bangalore Central Mall
Open ⋅ Closes 5 pm · 091130 18004",http://www.marketonix.com/,4.4,N/A,091130 18004,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300397928122898435
IT company,Banglore,WEBCYPHER TECHNOLOGIES,"Software company · No: 4/1, 6th Cross Rd
Open ⋅ Closes 4:30 pm · 097393 27547",https://www.webcyphertechnologies.com/,5.0,N/A,097393 27547,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300442823885029569
IT company,Banglore,Arcesium India Pvt. Ltd.,"Software company ·  · Level 6, North Tower, West Wing, ITC Green Centre, Dodda Banaswadi Main Rd
040 4639 0000",https://www.arcesium.com/,4.7,N/A,040 4639 0000,https://www.google.com/maps/search/IT+company+near+Banglore/,Our Platforms Who We Serve Resources About Us Our Platforms Who We Serve Resources About Us Connect With Us Connect With Us Open main menu,4300400280570517243
IT company,Banglore,Campion Software Solutions Pvt Ltd,"Software company ·  · 1523, South End b Cross Road Jayanagar, 9th Block East
Open ⋅ Closes 6 pm",https://www.campionsoftware.com/,4.1,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"Home About Us Services Digital Transformation Custom Web Application Development Mobile Application Engineering SaaS Platform Design & Deployment Cloud-Native Application Development Business process automation Cloud Migration & Modernization User-Centric UX/UI Design End-to-End Software Testing & QA Generative AI Services Managed Services & Support IT Infrastructure Management Application Support & Maintenance Technical Support (L1, L2, L3) Products Secure Stream Your key to hosting secure, con",4300397809584022767
IT company,Banglore,Bulk SMS Service provider in Bangalore- KAP Computer Solutions Pvt. Ltd.,"Software company · 1st Floor, No. 1921, (New #48), 1st Floor, South, E End C Main Rd
Open ⋅ Closes 11:30 pm · 097380 10000",https://www.kapsystem.com/,4.3,info@kapsystem.com,097380 10000,https://www.google.com/maps/search/IT+company+near+Banglore/,KAP Call Center Pvt. Ltd. Home About Us DLT Registration SMS Services Bulk SMS Service transactional SMS promotional SMS Buy OTP SMS bulk SMS API partners pricing Contact +91 78295 60000 Start Sending Free Bulk SMS Now India's No. 1 Choice for Transform your business communication with our leading Bulk SMS Services across India. Test Delivery Speed 3.5 Billion + Messages Processed Annually 15+ Yrs Of Industry Trusted Experience 1000+ Brands Trust Our Expertise Key Features 📨 Send Free Bulk SMS f,4300398429189704795
IT company,Banglore,SEODigitz,"Software company · 1st Floor, 3rd Cross Rd East of NGEF Layout, Kasturi Nagar Towards Banaswadi Road, Outer Ring Rd
Open ⋅ Closes 7 pm · 086100 61183",https://www.seodigitz.com/website-design-and-development-company-bangalore.html,5.0,N/A,086100 61183,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300393616328313991
IT company,Banglore,"FuGenX Technologies - Best Mobile App Development Company in Bangalore, India","Software company ·  · #26, 6/A, 23rd Main Rd
Closed ⋅ Opens 10 am Mon · 040 6791 8888",https://fugenx.com/,3.3,N/A,040 6791 8888,https://www.google.com/maps/search/IT+company+near+Banglore/,Home Company About Us Careers Awards Customers Company News FAQs Press Release Testimonials Why FuGenX Industries A to G Automotive Banking & Financial Consumer Electronics Mobility Solution for Government H to N Hospitality Life science & Healthcare Media & Entertainment Manufacturing R to Z Real Estate Social Computing Telecom Travel & Logistics Services Mobile App Development iPhone Apps Development Android Apps Development Blockchain Development PhoneGap Apps Development Xamarin App Developm,4300397767175508699
IT company,Banglore,Techminds IT Solutions Bangalore,"Software company · 26th Main, 39th Cross Rd
Open ⋅ Closes 7 pm",https://techmindsit.co.in/,5.0,info@techmindsit.co.in,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,Home About Services IT Infrastructure Services Software Services Staffing Services Contact Book consultation,11783715756866714877
IT company,Banglore,"Superior Codelabs - Best Software development company in Bangalore, India","Software company · 3rd floor, Cunningham Classic, Cunningham Rd
Closed ⋅ Opens 10 am Mon · 096112 01204",http://www.superiorcodelabs.com/,5.0,info@superiorcodelabs.com,096112 01204,https://www.google.com/maps/search/IT+company+near+Banglore/,"Skip to content Home About Us Services Mobile App Development Website Design Cloud Hosting & Consulting Technology Consulting UI / UX Designing Shopify Megento Jobs Contact Us All News & Blogs All News & Blogs ERP & CRM IT company Branding websites Mobile App Development Technology Consulting UI / UX Design Website Design Cloud Hosting & Consulting Shopify Find us Head Office: #3/1 , 3rd floor, leela bhavan, Muniswamappa Rd, Bengaluru, Karnataka - 560006

Regional Office : Ground Floor, Prestige",4300400889519600583
IT company,Banglore,Starmark Software,"Software company ·  · 16/1, Cambridge Rd
Open 24 hours · 080 6886 6100",https://www.starmarksv.com/,4.0,info@starmarksv.com,080 6886 6100,https://www.google.com/maps/search/IT+company+near+Banglore/,"Starmark Home Products RCM Join Us About Us Contact Experts in Product Engineering, Application Development and Knowledge Process Services across theÂ Healthcare ecosystem including Software Vendors, Payers, Providers, Patients, Pharma and Life Sciences companies Healthcare Focus Our focus areas include Provider, Patient and Payer solutions across the healthcare chain. Our expertise include Software development, Application design & development, Product design & development Cloud Engineering We ",4300399563327571869
IT company,Banglore,Zeotap India Pvt. Ltd.,"Software company ·  · IndiQube Epsilon, KGA Road, 91, GR Square
17535470699",https://www.zeotap.com/,4.3,N/A,17535470699,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300396971284150085
IT company,Banglore,Vayavya Labs Pvt. Ltd. Bangalore,"Software company · 1st Floor B Block, Sree Rama Deevena, 21, Ulsoor Rd
Closed ⋅ Opens 9:30 am Mon · 080 4090 1492",https://vayavyalabs.com/,3.8,N/A,080 4090 1492,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300399601783848921
IT company,Banglore,Enverus India Pvt Ltd ( HQ),"Software company ·  · Indiqube, South Summit, 18 & 18/1
Closed ⋅ Opens 9 am Mon",https://www.enverus.com//,4.2,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"Solutions Close Solutions Open Solutions Industries Power & Renewables Operators Oilfield Services Midstream Minerals Financial Services Trading & Risk Generative AI Intelligence Business Automation Energy Transition View All Solutions Power & Renewables Find ideal buildable acreage, design or optimize assets, or develop a hedging or trading strategy with insights and industry experts help you make better, faster decisions across the renewable asset lifecycle. Learn more → Invest Intelligently U",4300398409032831859
IT company,Banglore,Bedre Solutions | Digital Transformation Services,"Software company · 28, 16th Main, 38th Cross Rd
Open ⋅ Closes 7:30 am Sun · 098803 80396",https://bedrewebsolutions.com/,4.9,info@bedrewebsolutions.com,098803 80396,https://www.google.com/maps/search/IT+company+near+Banglore/,+91 9880380396 info@bedrewebsolutions.com Twitter Facebook-f Google-plus-g Pinterest-p Linkedin-in Company About Us Professional Training Our Process Social Responsibility Our Team Portfolio Jobs Blog Web Services Website Designing Website Development Static Website Designing Dynamic Website Designing Responsive Website Designing Custom Website Designing Ecommerce Website CMS Website Development Magento Website Development WordPress Website Development Digital Marketing SEO Services SMO Services,4300398244699598075
IT company,Banglore,EchoPx Technologies,"Software company ·  · 177, 19th Main Rd
Open 24 hours · 097399 66977",https://echopx.com/,5.0,N/A,097399 66977,https://www.google.com/maps/search/IT+company+near+Banglore/,Call Us Today! +91-09739 966977 | info@echopx.com Search for: HOME OUR SERVICES Website Design Website Development Website Redesign Responsive Web Design WordPress Development Website Maintenance E-commerce Website Windows App Devt UI-UX Design Digital Marketing SEO services SEO On-Page SEO Off-Page Search Engine Marketing Social Media Optimization Social Media Marketing ORM Pay Per Click Advertising Email Services G-Suite Microsoft Office 365 Zoho Email Services Creative Communications Graphic ,4300442344969098431
IT company,Banglore,Full stack developer course in Bangalore | Cyber Security Course | Digital Marketing - Alpha Tech Academy,"Software company · 44, Susheela Rd
Open ⋅ Closes 12 am · 090362 81269",https://atas.in/java-full-stack/,4.6,info@atas.in,090362 81269,https://www.google.com/maps/search/IT+company+near+Banglore/,Online & Offline Training Institue Home About Us Courses Software Development Java Full Stack Python Full Stack Software Testing IT Infrastructure Management Hardware & Networking CCNA Windows Administrator Linux Cloud Computing Amazon Web Services Microsoft Azure In- demand Course Data Science using Python Devops MEAN Stack Bigdata & Hadoop Advanced Digital Marketing Cyber Security & Ethical Hacking Non-IT Courses Tally Prime GST Using Tally Advanced Excel Management Information System (MIS) Di,4300398305808722145
IT company,Banglore,"Internships for engineering & Diploma students, BE/Mtech,Internships for ECE,CSE,EEE,ISE in Bangalore","Software company · # 56,2nd floor, 17th Cross Road METRO Station, 8th Main Rd, opp. water tank
Open ⋅ Closes 6 pm · 098860 94611",https://www.knowxindia.com/knowx-internship.php,4.8,N/A,098860 94611,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300442589947948243
IT company,Banglore,ITConnectUS Inc. | Bangalore | Karnataka | India,"Software company · No. 28, RBH Pearl, 1st Floor, 4th Cross Road, II Block, 5th D Main Rd
Closed ⋅ Opens 7 am Mon · +1 614-465-6485",https://itconnectus.com/,3.6,info@itconnectus.com,+1 614-465-6485,https://www.google.com/maps/search/IT+company+near+Banglore/,Home Services Consulting Technology Advisory Consulting Services PoC Project/Full Size Project Consulting Business Analysis Consulting SAP S4 & Hana Consulting Services Blockchain Blockchain Crypto Mining AWS Development Services Data Analytics and Reporting Services DevOps Services and Solution Java Development Services Python Development Services IT Services Onsite / Offshore Development Services Web Development Salesforce Development Mobile Development Products Xoomatic ATS/CRM EIP | Employee,4300400082518270763
IT company,Banglore,XFactr.AI | Software Development Company in Bangalore,"Software company · 1st floor, 26/1, 2, WTC Annexe, Dr Rajkumar Rd
Closed ⋅ Opens 9:30 am Mon",https://xfactr.ai/,4.8,hello@xfactr.ai,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"hello@xfactr.ai DT Tech Services Digital Fullstack & Apps Fullstack Development Apps Development IoT Integrations Oracle Implementations Embedded Solutions Quality Engineering Data Science, AI & ML Custom ML and DL Models CV, Image Processing, Video Analytics Forecasting and Data Analytics Predictive Maintenance, Dashboards Development & QA Co-Pilots Multimodal AI & Agentic AI RAG Based Solutions Dynamic AI Applications Data Readiness for AI Data Engineering & Analytics Data Visualization DevOps",4300441907213514639
IT company,Banglore,Infinera India Private Limited,"Software company ·  · 401, Level GF, 3, 4 & 6, Prestige Solitaire Building, Brunton Rd, behind Ajantha Hotel
Closed ⋅ Opens 9 am Mon · 080667 31300",http://www.infinera.com/,4.3,N/A,080667 31300,https://www.google.com/maps/search/IT+company+near+Banglore/,"Nokia.com View all Nokia sites Search all of Nokia More from Nokia Speak now Back Industries Industries Trusted networks with superior performance to meet the demands and opportunities of your digital transformation. Industries Enterprises Cloud and digital infrastructure Energy and resources Enterprise IT infrastructure Manufacturing Stadiums, arenas and entertainment venues Transportation and logistics Service providers Cable operators Communications service providers Neutral hosts Reliable ne",4300399449141783279
IT company,Banglore,GSearrch Website Designers Company Bangalore,"Website designer · 38/6, Ground Floor 3rd Main Rd, WOC
Open ⋅ Closes 6:30 pm · 099023 62006",https://www.gsearchinc.com/webdesign-company-in-bangalore/,5.0,N/A,099023 62006,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300442784466539599
IT company,Banglore,Avaamo Technologies Pvt Ltd,"Software company · SJR Primus, 20th Main Rd
Closed ⋅ Opens 9 am Mon · 080 4097 8100",http://www.avaamo.com/,4.6,sales@avaamo.ai,080 4097 8100,https://www.google.com/maps/search/IT+company+near+Banglore/,THE MOST ADVANCED CONVERSATIONAL AI PLATFORM FOR ENTERPRISE Request Demo Who we are About Us Newsletter Newsroom Careers What we do AGENTS Agents Overview Healthcare Agents Workplace Agents COPILOTS Ambient Agent Copilot AutoQA SOLUTIONS Customer Experience (CX) Employee Experience (EX) Patient Experience (PX) Contact Center AI AGENTIC PLATFORM Platform Overview Security & Compliance Integrations Customers Blog Resources Who we are About Us Newsletter Newsroom Careers What we do AGENTS Agents Ov,4300399399352179261
IT company,Banglore,Infor,"Software company · 2nd Flr, North Tower, ITC Green Centre, 18, Dodda Banaswadi Main Rd
Closed ⋅ Opens 8:30 am Mon · 080 4059 3000",https://www.infor.com/,4.4,N/A,080 4059 3000,https://www.google.com/maps/search/IT+company+near+Banglore/,Skip to main content Resources Blog Careers Customer Center Menu Distribution Industries Industries Distribution Equipment Fashion Logistics Service Providers All industries Solutions Enterprise Resource Planning (ERP) Financials Human Capital Management (HCM) Supply Chain Management (SCM) Workforce Management (WFM) All solutions Featured Products ERP M3 ERP Distribution SX.e AI / ML Analytics & Reporting Configure Price Quote (CPQ) E-commerce Factory Track Infor Nexus Product Lifecycle Manageme,4300399169147952319
IT company,Banglore,"Q-Dat - Data Entry Services in Bangalore, India","Software company ·  · 109/7, 3rd Floor, 20th Main Road, 5th Block, West Of Chord Road, Rajajinagar
Open ⋅ Closes 8 pm · 089040 90015",http://www.q-dat.com/,4.4,N/A,089040 90015,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300442393161101709
IT company,Banglore,JSM Technologies Pvt Ltd Bangalore Office,"Software company · 25, 12th Cross Rd
Open ⋅ Closes 12 am",http://www.jsmtechnologies.com/,1.9,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"Communities Careers Contact Us Menu Back Products JSM has the Most Comprehensive Human Capital Management Software. Learn how JSM
                                                                    products can meet your specific needs. Central Government / Public Sector
                                                                            / Autonomous Bodies JSM 7th CPC Payroll
                                                                            Software JSM Budget Management So",4300400080288463557
IT company,Banglore,One Trust Privacy Management Software,Software company ·  · XJPX+V3M,http://www.onetrust.com/,4.2,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,Solutions Back Solutions Consent & Preferences Streamline consent and preference management for consumer transparency Privacy Automation Enable responsible use throughout the data lifecycle AI Governance Embed compliance and control across the AI lifecycle Third-Party Management Automate third-party management from intake and risk assessment to mitigation and reporting Tech Risk & Compliance Scale your resources and optimize your risk and compliance lifecycle Data Use Governance Enable data use ,4300399448143760281
IT company,Banglore,AN TECHNOLOGIES,"Software company
Open 24 hours",N/A,5.0,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300401064731808171
IT company,Banglore,Citrix Systems,"Software company ·  · Phase, Prestige Dynasty, 33/2, Ulsoor Rd
Closed ⋅ Opens 9 am Mon · 080 6120 2001",N/A,4.6,N/A,080 6120 2001,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300399452878934749
IT company,Banglore,"Gaea Global Technologies, India, Bangalore","Software company · 711, 3rd Cross Rd
Closed ⋅ Opens 10 am Mon · 093805 63086",http://gaeaglobal.com/,4.3,sales@gaeaglobal.com,093805 63086,https://www.google.com/maps/search/IT+company+near+Banglore/,"Toggle navigation Skip to content Services Logistics and Supply Chain Execution Oracle WMS Cloud Oracle Transportation Management Cloud Oracle Global Trade Management Cloud Project Portfolio Management Cost Controls Scheduling Facilities and Asset Management Estimating Products Nexus Resources Podcasts and Webinars Publications Press Releases Blog About Gaea Office Locations Contact Client Successes Careers Search for: GAEA DELIVERS VALUE Reduce errors, cost, and risk, ensure compliance, and inc",4300400512650294001
IT company,Banglore,Lowe's Services India Pvt. Ltd.,"Software company ·  · Building Willow-L2, Manyata Embassy Business Park SEZ, Outer Ring Rd
Closed ⋅ Opens 8 am Mon · 080676 74000",http://www.lowes.co.in/,4.5,N/A,080676 74000,https://www.google.com/maps/search/IT+company+near+Banglore/,About About Lowe’s India Leadership Team Our History Total Home Strategy What We Do Technology Business Services Shared Services Life at Lowe's Benefits Learning & Development Corporate Social Responsibility Careers Catalyze News & Events In The News Archives Contact Us See All Openings,4300400419894450589
IT company,Banglore,Software company,"Software company
Closed ⋅ Opens 9:30 am Mon",N/A,4.0,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300400881614807293
IT company,Banglore,Indie Infotech,"Software company · 1/5a, Pipe Line Rd, near yellamma Temple
Open 24 hours · 078991 80293",N/A,4.6,N/A,078991 80293,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300398715496626707
IT company,Banglore,"Apexon - Experience, Digital Engineering and Data Solutions","Software company ·  · 2nd Floor Koramangala, Solitaire, #139, 26, Intermediate Ring Rd
Closed ⋅ Opens 9:30 am Mon",https://www.apexon.com/,3.6,info@apexon.com,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"This website uses cookies to offer you the best experience online. By continuing to use our website, you agree to the use of cookies. If you would like to know more about cookies and how to manage them please view our Privacy Policy & Cookies page.",4300393774446095429
IT company,Banglore,Pixel Softek Private Limited,"Software company · KCN Bhavan, 6, Yamuna Bai Rd
Open ⋅ Closes 12 am · 080 2308 5700",http://pixelsoftek.in/,4.5,info@pixelsoftek.com,080 2308 5700,https://www.google.com/maps/search/IT+company+near+Banglore/,"An ISO 9001, ISO 27001 and CMMi level 3 Certified company Home About us Capabilities Geospatial Services Utilities/Network Engineering Management Consulting Career CSR Contact Us An ISO 9001, ISO 27001 and CMMi level 3 Certified company",4300399395590751251
IT company,Banglore,Zeomega Infotech Private Limited,"Software company · Palyam House, 86, S End Rd
Closed ⋅ Opens 8:30 am Mon · 080 4243 2000",http://www.zeomega.com/,4.4,N/A,080 4243 2000,https://www.google.com/maps/search/IT+company+near+Banglore/,"Ranked Best in KLAS for Payer Care Management Solutions in 2022, 2023, 2024, and 2025! Learn more here. Who We Serve Health Care Plans Health Systems Medicare Medicaid ACOs Solutions Jiva Platform Care Management Population Health Management Quality Improvement Risk Adjustment SDOH Electronic Prior Authorization Member Engagement Closed-Loop Referral Resources Testimonials Blog White Papers Case Studies Videos Webinars Solution Trends Jiva Certification Company About Contact Careers (U.S.) Caree",4300398409319212673
IT company,Banglore,Software Development And Graphic Design,"Software company · 114, 6th Main Rd
Open 24 hours · 096118 04324",https://softwaredevelopmentandgraphicdesign.tech/,4.9,info@softwaredevelopmentandgraphicdesign.tech,096118 04324,https://www.google.com/maps/search/IT+company+near+Banglore/,Home About Services Portfolio Team Contact,4300394329103954161
IT company,Banglore,ReapMind - Mobile App Development Company in Bangalore,"Software company ·  · 175, Bannerghatta Main Rd
Closed ⋅ Opens 10 am Mon · 096378 28283",https://reapmind.com/,5.0,N/A,096378 28283,https://www.google.com/maps/search/IT+company+near+Banglore/,"Skip to content 175, Bannerghatta Main Rd, Dollars Colony, J. P. Nagar, Bangalore +91 9637828283 We are Hiring! Facebook Linkedin Instagram Twitter About Ready to talk about business? Contact us now and get your first consultation! 100% free! Get free consultation now Who we are We drive progress with cutting-edge technology and innovative solutions. Meet our Team Join our skilled professionals in driving real-world change. Life @ ReapMind Showcasing Innovation, Delivering Excellence Portfolio D",4300397886125260957
IT company,Banglore,Zodopt Technology Solutions Pvt. Ltd. | Zoho Premium Partner,"Software company · Zodopt Technology Solutions Pvt Ltd, G V Plaza, 27, 12th Main Rd
Closed ⋅ Opens 9 am Mon · 086478 78785",https://zodopt.com/,4.7,enquiry@zodopt.com,086478 78785,https://www.google.com/maps/search/IT+company+near+Banglore/,"#46/17 G V Plaza, 12th Main Road, 1st Block, Rajajinagar enquiry@zodopt.com +91 8647878785 Linkedin Instagram Facebook-f Youtube Twitter About Us About ZODOPT Explore our path, purpose, and dedication to pioneering advancements. careers Become a part of our team and play a role in molding the future of software. contact We're eager to hear from you. services Discover our specialized services crafted to propel your success. zoho premium partner Unleash your business potential with a Zoho expert. ",4300399073663945647
IT company,Banglore,Monaqo:Best Digital Marketing Agency in Bangalore | Web Design | PPC Services| Top SEO Company| Social Media | Link Building,"Software company · 198, CMH Road, 2nd Floor, Suite No.3176
Open ⋅ Closes 7 pm · 079965 85956",https://monaqo.in/,4.9,N/A,079965 85956,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300400296294691455
IT company,Banglore,"CITL Tech Varsity- Final year IEEE projects -BE,Mtech,Internship in Bangalore ECE,CSE,IS,EEE","Software company ·  · 56/56, Pushpagiri Complex, 2nd Floor, 17th Cross, 8th Main, Vijaya Nagar, opp water tank and near vijayanagar metro station., Vijayanagar
Open ⋅ Closes 6:30 pm · 098861 73099",https://www.citlprojects.com/,4.1,citlprojectsieee@gmail.com,098861 73099,https://www.google.com/maps/search/IT+company+near+Banglore/,Call: +91 988 617 3099 Email: citlprojectsieee@gmail.com Register For Projects Software Projects Java Projects Android Projects Dotnet Projects Cloud Computing Projects Python Projects Artificial Intelligence Biomedical Data Science Deep Learning Django Image & Video processing IOT ML Deep Learning Machine Learning Open CV Hardware Projects IoT Projects VLSI Projects Embedded Projects Final Year Projects BE Mtech Btech MCA MS Python BCA CSE Projects ECE Projects Internship VLSI Python Web Develo,4300442715598740045
IT company,Banglore,Clonet Technologies Pvt Ltd,"Software company · 16, 1st A Cross, 1st Cross Rd
Open ⋅ Closes 6 pm",http://nuclonet.com/,4.4,marketing@nuclonet.com,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,"marketing@nuclonet.com +91 90085 06166, +91 93806 98815, +91 9740043366 Toggle navigation Home Point of Sale Software Standard / Advanced Software Retail POS Management Restaurants POS Software SPA Management Software Distribution / Sales Invoice Software About us Products Scales POS Systems (HW & SW) POS Software Android POS Software Windows POS Software Printer Scanners Electronics Cash Register (ECR) ECR – 80 ECR – 920 ECR CL-100 E-labels Home Automation RFID Clotouch POS Software Digital Sig",4300397053624207581
IT company,Banglore,Swift Solution Pvt Ltd,"Software company ·  · # 31, 14th Main Road, Agromore Layout, Vijaynagar, Attiguppe Extn, near to Oriental Bank of Commerce
Closed ⋅ Opens 9 am Mon",http://www.itswift.com/,5.0,N/A,N/A,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300443349751469075
IT company,Banglore,"𝗗𝗶𝗴𝗶𝘁𝗮𝗹𝗶𝗻𝗱𝗶𝗮𝗮𝗱𝗱, 𝗗𝗶𝗴𝗶𝘁𝗮𝗹 𝗠𝗮𝗿𝗸𝗲𝘁𝗶𝗻𝗴 𝗔𝗴𝗲𝗻c𝘆 𝗶𝗻 𝗕𝗮𝗻𝗴𝗮𝗜𝗼𝗿𝗲","Software company · #104/1, 6th Cross, 560029, 2nd Main Rd
Open ⋅ Closes 8:30 pm · 063608 07351",https://www.digitalindiaadd.com/,4.9,N/A,063608 07351,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300397979656696801
IT company,Banglore,HummingWave Technologies,"Software company ·  · 607, 12th Main Rd
Closed ⋅ Opens 8 am Mon · 080 4164 3443",http://hummingwave.com/,3.5,N/A,080 4164 3443,https://www.google.com/maps/search/IT+company+near+Banglore/,Artificial Intelligence Medical Coding AI Industries About HummingWave Resources,4300399573541990903
IT company,Banglore,Dell EMC Corporation,"Software company ·  · Bagmane World Technology Center, KR Puram Marathahalli North Ring Road Hobli
Closed ⋅ Opens 12 am Mon · 080673 75000",N/A,4.5,N/A,080673 75000,https://www.google.com/maps/search/IT+company+near+Banglore/,N/A,4300393907905696333
